10.1 1
10.4 1
4.4 40
4.5 153
4.6 280
4.7 235
4.8 109
4.9 41
5.0 25
5.1 16
5.2 11
5.3 6
5.5 2
5.6 4
5.8 1
5.9 1
6.0 3
6.1 2
6.2 3
6.3 1
6.4 5
6.5 6
6.6 13
6.7 6
6.8 4
6.9 3
7.0 3
7.1 1
7.2 1
7.4 1
7.6 1
7.7 1
7.8 2
7.9 4
8.0 2
8.1 2
8.6 1
8.8 1
9.0 2
9.2 1
9.3 2
9.5 2
9.9 1
