0.57 1
0.58 63
0.59 207
0.6 202
0.61 136
0.62 63
0.63 32
0.64 18
0.65 9
0.66 13
0.67 9
0.68 9
0.69 12
0.7 12
0.71 6
0.72 10
0.73 9
0.74 9
0.75 6
0.76 6
0.77 5
0.78 3
0.79 3
0.8 7
0.81 5
0.82 4
0.83 9
0.84 10
0.85 8
0.86 10
0.87 6
0.88 11
0.89 16
0.9 7
0.91 7
0.92 5
0.93 7
0.94 5
0.95 3
0.96 3
0.97 1
0.99 2
1.0 4
1.01 2
1.02 1
1.03 2
1.04 2
1.07 2
1.08 4
1.1 1
1.11 1
1.12 1
1.13 1
1.15 1
1.18 1
1.29 1
1.3 1
1.47 1
1.66 1
1.69 1
1.81 1
1.87 1
1.88 1
