0.88 1
0.89 15
0.9 171
0.91 232
0.92 203
0.93 146
0.94 63
0.95 36
0.96 18
0.97 14
0.98 12
0.99 18
1.0 8
1.01 9
1.02 8
1.03 4
1.04 3
1.05 2
1.06 1
1.08 1
1.09 2
1.1 2
1.11 1
1.12 2
1.14 1
1.17 1
1.19 1
1.2 1
1.21 1
1.22 2
1.24 1
1.26 1
1.28 1
1.32 1
1.33 1
1.34 1
1.35 1
1.36 1
1.38 1
1.39 1
1.4 1
1.41 1
1.42 1
1.43 1
1.44 1
1.45 1
1.48 1
1.68 1
1.72 1
1.75 1
2.83 1
