1.13 2
1.14 10
1.15 44
1.16 137
1.17 182
1.18 200
1.19 179
1.2 112
1.21 49
1.22 27
1.23 11
1.24 12
1.25 5
1.26 4
1.29 2
1.3 1
1.33 1
1.35 1
1.36 1
1.44 1
1.51 1
1.53 3
1.55 2
1.56 1
1.58 1
1.59 1
1.67 1
1.69 1
1.73 1
1.74 1
1.78 1
1.83 1
1.89 1
2.42 1
4.62 1
5.6 1
