1.1 2
1.11 17
1.12 104
1.13 180
1.14 185
1.15 174
1.16 100
1.17 59
1.18 22
1.19 18
1.2 8
1.21 9
1.22 4
1.23 13
1.24 13
1.25 11
1.26 4
1.27 3
1.28 5
1.29 3
1.3 3
1.31 5
1.32 1
1.33 1
1.34 3
1.35 3
1.36 4
1.37 3
1.38 4
1.39 3
1.4 2
1.45 1
1.47 1
1.48 2
1.49 2
1.5 1
1.51 2
1.52 2
1.54 4
1.55 1
1.56 1
1.58 2
1.59 1
1.61 1
1.63 1
1.66 1
1.67 1
1.68 1
1.69 1
1.7 3
1.75 1
1.77 1
1.89 1
1.95 1
1.98 1
