0.7 6
0.71 69
0.72 184
0.73 249
0.74 203
0.75 84
0.76 42
0.77 19
0.78 10
0.79 5
0.8 6
0.81 9
0.82 7
0.83 11
0.84 8
0.85 8
0.86 5
0.87 12
0.88 6
0.89 1
0.9 4
0.91 4
0.92 4
0.94 1
0.96 1
0.97 2
0.98 2
0.99 1
1.0 2
1.01 1
1.02 2
1.03 4
1.04 2
1.05 1
1.06 2
1.07 2
1.08 1
1.09 2
1.1 1
1.11 1
1.12 2
1.14 1
1.17 1
1.22 2
1.25 1
1.26 1
1.29 1
1.35 1
1.38 1
1.44 1
1.45 1
1.49 1
1.61 1
1.65 1
