0.88 1
0.89 38
0.9 184
0.91 243
0.92 195
0.93 124
0.94 54
0.95 25
0.96 17
0.97 12
0.98 13
0.99 12
1.0 5
1.01 5
1.02 5
1.03 8
1.04 4
1.05 3
1.06 2
1.07 2
1.08 4
1.09 4
1.1 2
1.11 1
1.13 2
1.14 2
1.15 3
1.16 1
1.17 1
1.18 1
1.19 1
1.21 4
1.22 2
1.23 3
1.25 3
1.26 1
1.27 1
1.28 1
1.29 1
1.31 2
1.32 4
1.33 1
1.34 1
1.36 1
1.4 1
